Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
0.875,81.66666666666667,82.66666666666667,81.24285714285715,0.75,0.75,0.875,4.996929805312896,3.496029493900505,4.2295258468165065,6.40286925478551,75.0,86.0,75.0,88.0,67.5,90.0,2.0,5.0,5.408333333333331,,,80.0,2.0,5.0,5.408333333333331,83.26904761904763,0,Belum Kompeten,60200125086,C,UNIFIED
1.0,85.83333333333333,85.83333333333333,85.07142857142857,0.75,0.75,0.875,2.223645281502906,1.0671873729054748,1.0671873729054748,3.3319725113401715,85.0,88.0,85.0,88.0,80.0,90.5,0.25,0.25,0.1666666666666714,,,80.0,0.25,0.25,0.1666666666666714,89.18452380952381,1,Kompeten,60200125087,C,UNIFIED
1.0,85.5,85.5,85.5,0.75,0.75,0.875,2.3395906074624073,1.5,1.5,3.3166247903554,83.0,88.0,83.0,88.0,80.0,91.5,0.75,0.75,0.0,,,80.0,0.75,0.75,0.0,89.125,1,Kompeten,60200125105,C,UNIFIED
0.25,76.5,14.166666666666666,71.21428571428571,0.75,0.125,0.875,35.3158090830599,16.54035469188413,31.67762968124702,14.227380902574401,40.0,86.0,0.0,85.0,50.0,85.0,12.75,42.5,11.875,,,80.0,12.75,42.5,11.875,46.720238095238095,0,Belum Kompeten,60200125106,C,UNIFIED
1.0,86.16666666666667,86.16666666666667,84.71428571428571,0.75,0.75,0.875,2.3555204211158154,1.771690968789108,1.771690968789108,2.8891069165938124,85.0,90.0,85.0,90.0,80.0,89.5,-1.0,-1.0,0.7916666666666714,,,80.0,-1.0,-1.0,0.7916666666666714,89.26190476190476,0,Belum Kompeten,60200125107,C,UNIFIED
0.375,28.5,28.5,15.142857142857142,0.25,0.25,0.25,35.97121040275591,40.306120296219696,40.306120296219696,24.787258082839784,0.0,86.0,0.0,86.0,0.0,65.0,-42.75,-42.75,11.416666666666668,,,65.0,-42.75,-42.75,11.416666666666668,27.410714285714285,0,Belum Kompeten,60200125130,C,UNIFIED
0.625,67.16666666666667,67.16666666666667,68.5,0.625,0.625,0.75,29.82318624280662,30.41609588505548,30.41609588505548,28.758849569679043,0.0,88.0,0.0,88.0,0.0,87.0,-40.75,-40.75,-32.666666666666664,,,65.0,-40.75,-40.75,-32.666666666666664,66.33333333333334,0,Belum Kompeten,60200125131,C,UNIFIED
0.75,84.5,70.83333333333333,83.71428571428571,0.75,0.625,0.875,19.432459921866773,2.29128784747792,31.7144376515737,7.4299449279690535,81.0,87.0,0.0,87.0,66.5,90.0,-1.5,22.75,9.25,,,90.0,-1.5,22.75,9.25,78.51190476190476,1,Kompeten,60200125132,C,UNIFIED
0.75,82.0,82.0,82.0,0.75,0.75,0.875,5.614829987584102,4.123105625617661,4.123105625617661,7.511895328648518,75.0,87.0,75.0,87.0,65.0,90.5,4.5,4.5,-2.625,,,65.0,4.5,4.5,-2.625,80.25,1,Kompeten,60200125133,C,UNIFIED
0.375,76.75,28.75,78.28571428571429,0.75,0.25,0.875,33.66282215691172,13.25943060617612,40.658896115528435,10.432973630538429,50.0,86.5,0.0,86.5,60.0,90.5,10.875,21.375,3.5833333333333286,,,65.0,10.875,21.375,3.5833333333333286,55.32142857142857,1,Kompeten,60200125134,C,UNIFIED
0.25,55.0,28.333333333333332,49.714285714285715,0.75,0.25,0.75,31.259879324809656,21.213203435596427,40.069384267237695,23.340426521468746,40.0,85.0,0.0,85.0,0.0,83.0,-22.5,-42.5,9.25,,,65.0,-22.5,-42.5,9.25,39.51190476190476,0,Belum Kompeten,60200125135,C,UNIFIED
0.125,13.333333333333334,13.333333333333334,9.285714285714286,0.125,0.125,0.125,27.492129319411323,29.8142396999972,29.8142396999972,22.745261897272368,0.0,80.0,0.0,80.0,0.0,65.0,-20.0,-20.0,21.666666666666668,,,65.0,-20.0,-20.0,21.666666666666668,12.113095238095239,0,Belum Kompeten,60200125136,C,UNIFIED
1.0,85.0,84.83333333333333,81.78571428571429,0.75,0.75,0.875,4.691449167459744,3.0550504633038935,3.1841621957571333,6.070167936351531,80.0,90.0,80.0,90.0,69.0,90.5,1.5,1.75,6.208333333333329,,,80.0,1.5,1.75,6.208333333333329,87.9047619047619,0,Belum Kompeten,60200125137,C,UNIFIED
0.8125,78.16666666666667,71.5,75.71428571428571,0.75,0.625,0.875,21.890909331440316,17.121299275723466,32.00390601161052,12.32841416883645,40.0,87.0,0.0,87.0,50.0,86.0,-22.75,-42.75,-18.75,,,80.0,-22.75,-42.75,-18.75,76.6577380952381,1,Kompeten,60200125156,C,UNIFIED
0.5,12.5,12.5,0.0,0.125,0.125,0.0,27.638539919628336,33.071891388307385,33.071891388307385,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,18.75,0,Belum Kompeten,60200123102,D,UNIFIED
1.0,93.625,93.625,53.75,1.0,1.0,0.875,26.059094168617772,8.425222548989433,8.425222548989433,28.90069203323685,80.0,100.0,80.0,100.0,0.0,90.0,6.25,6.25,-22.5,93.5,93.5,43.0,6.25,6.25,-22.5,85.25,1,Kompeten,60200125004,D,UNIFIED
0.625,22.5,22.5,0.0,0.25,0.25,0.0,33.78855822118882,39.29058411375428,39.29058411375428,0.0,0.0,100.0,0.0,100.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,26.875,0,Belum Kompeten,60200125012,D,UNIFIED
1.0,81.125,81.125,58.875,0.875,0.875,1.0,30.321168577231465,31.70740252685483,31.70740252685483,20.429375296371646,0.0,100.0,0.0,100.0,42.0,88.0,22.25,22.25,8.5,93.5,93.5,83.75,22.25,22.25,8.5,80.28125,1,Kompeten,60200125013,D,UNIFIED
0.5,12.5,12.5,0.0,0.125,0.125,0.0,27.638539919628336,33.071891388307385,33.071891388307385,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,18.75,0,Belum Kompeten,60200125025,D,UNIFIED
1.0,94.375,94.375,67.9375,1.0,1.0,1.0,18.496797301605127,7.330373455697875,7.330373455697875,21.28297074541052,83.0,100.0,83.0,100.0,37.5,88.0,4.75,4.75,-12.375,93.5,93.5,83.5,4.75,4.75,-12.375,89.171875,1,Kompeten,60200125026,D,UNIFIED
1.0,81.75,81.75,59.125,0.875,0.875,1.0,30.70522372315318,31.728339067779768,31.728339067779768,21.766875637077547,0.0,100.0,0.0,100.0,41.0,90.0,21.0,21.0,-33.0,93.5,93.5,42.5,21.0,21.0,-33.0,80.65625,1,Kompeten,60200125027,D,UNIFIED
1.0,93.0,93.0,48.5625,1.0,1.0,0.75,29.78737585650449,9.055385138137417,9.055385138137417,34.37153391616382,80.0,100.0,80.0,100.0,0.0,90.0,5.0,5.0,-34.375,91.0,91.0,21.0,5.0,5.0,-34.375,83.640625,1,Kompeten,60200125030,D,UNIFIED
1.0,92.25,92.25,52.4375,1.0,1.0,1.0,22.31940447171972,7.980444849756184,7.980444849756184,17.618238951438933,80.0,100.0,80.0,100.0,40.0,85.5,-1.0,-1.0,-21.625,93.5,93.5,40.5,-1.0,-1.0,-21.625,84.234375,1,Kompeten,60200125041,D,UNIFIED
0.5,12.5,12.5,0.0,0.125,0.125,0.0,27.638539919628336,33.071891388307385,33.071891388307385,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,18.75,0,Belum Kompeten,60200125043,D,UNIFIED
0.5,12.5,12.5,0.0,0.125,0.125,0.0,27.638539919628336,33.071891388307385,33.071891388307385,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,18.75,0,Belum Kompeten,60200125052,D,UNIFIED
1.0,94.0,94.0,58.75,1.0,1.0,1.0,21.95402392880783,7.952986860293433,7.952986860293433,22.159930054041237,80.0,100.0,80.0,100.0,40.0,88.0,5.5,5.5,-34.25,93.5,93.5,42.75,5.5,5.5,-34.25,86.6875,1,Kompeten,60200125064,D,UNIFIED
0.5,12.5,12.5,5.6875,0.125,0.125,0.125,28.547467476215044,33.071891388307385,33.071891388307385,15.047710581679858,0.0,100.0,0.0,100.0,0.0,45.5,25.0,25.0,-11.375,0.0,0.0,0.0,25.0,25.0,-11.375,20.171875,0,Belum Kompeten,60200125065,D,UNIFIED
1.0,93.75,93.75,58.9375,1.0,1.0,1.0,21.91483476184315,8.227241335952167,8.227241335952167,22.30391991892905,81.0,100.0,81.0,100.0,40.0,90.0,6.0,6.0,-33.625,93.5,93.5,43.0,6.0,6.0,-33.625,86.609375,1,Kompeten,60200125066,D,UNIFIED
1.0,91.5,91.5,75.625,1.0,1.0,1.0,15.359522471599028,8.689073598491383,8.689073598491383,19.716347912328995,80.0,100.0,80.0,100.0,41.0,88.0,1.5,1.5,-23.0,93.5,93.5,41.5,1.5,1.5,-23.0,89.65625,1,Kompeten,60200125067,D,UNIFIED
0.875,82.5,82.5,48.1875,0.875,0.875,1.0,32.26172671164187,32.30711995830021,32.30711995830021,15.813241089352935,0.0,100.0,0.0,100.0,41.0,90.0,-15.0,-15.0,-11.875,50.0,50.0,42.75,-15.0,-15.0,-11.875,75.171875,0,Belum Kompeten,60200125068,D,UNIFIED
1.0,81.125,81.125,52.5,0.875,0.875,1.0,31.189496985719764,31.70740252685483,31.70740252685483,19.009865859600378,0.0,100.0,0.0,100.0,37.5,85.5,22.25,22.25,-22.5,93.5,93.5,42.5,22.25,22.25,-22.5,78.6875,1,Kompeten,60200125071,D,UNIFIED
1.0,94.125,94.125,51.9375,1.0,1.0,0.875,26.584108857548713,7.65567599889128,7.65567599889128,28.572755270537,82.0,100.0,82.0,100.0,0.0,90.0,4.25,4.25,18.375,92.5,92.5,82.25,4.25,4.25,18.375,85.046875,1,Kompeten,60200125076,D,UNIFIED
1.0,94.25,94.25,58.75,1.0,1.0,1.0,21.606647639609022,7.5291101731877985,7.5291101731877985,21.142374511865974,82.0,100.0,82.0,100.0,42.0,90.0,5.0,5.0,-32.25,93.5,93.5,43.0,5.0,5.0,-32.25,86.8125,1,Kompeten,60200125082,D,UNIFIED
1.0,81.625,81.625,64.625,0.875,0.875,1.0,29.947842391212244,31.748769661201045,31.748769661201045,21.95414254759224,0.0,100.0,0.0,100.0,41.0,88.5,23.25,23.25,-2.5,93.5,93.5,84.5,23.25,23.25,-2.5,81.96875,1,Kompeten,60200125089,D,UNIFIED
1.0,94.25,94.25,58.75,1.0,1.0,1.0,21.838739788631475,7.5291101731877985,7.5291101731877985,21.84605227495348,82.0,100.0,82.0,100.0,40.0,90.0,5.0,5.0,-33.25,93.5,93.5,43.0,5.0,5.0,-33.25,86.8125,1,Kompeten,60200125090,D,UNIFIED
0.5,12.5,12.5,0.0,0.125,0.125,0.0,27.638539919628336,33.071891388307385,33.071891388307385,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,18.75,0,Belum Kompeten,60200125092,D,UNIFIED
1.0,91.625,91.625,58.8125,1.0,1.0,1.0,21.585494985058833,8.572302782799964,8.572302782799964,23.088061714877668,80.0,100.0,80.0,100.0,37.5,90.0,1.25,1.25,-36.125,93.5,93.5,41.5,1.25,1.25,-36.125,85.515625,1,Kompeten,60200125093,D,UNIFIED
0.625,25.0,25.0,5.6875,0.25,0.25,0.125,37.528131809128645,43.30127018922193,43.30127018922193,15.047710581679858,0.0,100.0,0.0,100.0,0.0,45.5,0.0,0.0,-11.375,0.0,0.0,0.0,0.0,0.0,-11.375,29.546875,0,Belum Kompeten,60200125097,D,UNIFIED
1.0,92.375,92.375,70.375,1.0,1.0,1.0,17.370303122155228,7.8888766627448295,7.8888766627448295,21.40202969346599,80.0,100.0,80.0,100.0,42.5,90.0,2.25,2.25,-13.0,87.0,87.0,85.0,2.25,2.25,-13.0,88.78125,1,Kompeten,60200125108,D,UNIFIED
0.875,80.875,80.875,59.25,0.875,0.875,1.0,30.65488904273219,31.70740252685483,31.70740252685483,22.286486937155438,0.0,100.0,0.0,100.0,40.0,88.5,21.75,21.75,-35.0,93.5,93.5,42.25,21.75,21.75,-35.0,77.125,0,Belum Kompeten,60200125109,D,UNIFIED
0.875,81.75,81.75,69.3125,0.875,0.875,1.0,29.213288631013267,31.728339067779768,31.728339067779768,21.065281715419808,0.0,100.0,0.0,100.0,41.5,90.0,-20.0,-20.0,-10.875,43.5,43.5,85.0,-20.0,-20.0,-10.875,80.078125,1,Kompeten,60200125110,D,UNIFIED
1.0,90.5,90.5,10.625,1.0,1.0,0.25,39.598045511531666,7.483314773547883,7.483314773547883,18.40303983041932,82.0,100.0,82.0,100.0,0.0,42.5,3.5,3.5,21.25,93.5,93.5,21.25,3.5,3.5,21.25,72.90625,1,Kompeten,60200125138,D,UNIFIED
1.0,79.25,79.25,63.0,0.875,0.875,1.0,29.250949652200276,30.95460385790779,30.95460385790779,21.781586259958203,0.0,100.0,0.0,100.0,40.0,90.0,-23.0,-23.0,-0.5,43.0,43.0,84.25,-23.0,-23.0,-0.5,80.375,1,Kompeten,60200125139,D,UNIFIED
1.0,94.0,94.0,59.0,1.0,1.0,1.0,21.75415030644855,7.952986860293433,7.952986860293433,21.830311495716227,80.0,100.0,80.0,100.0,42.0,88.0,5.5,5.5,-33.75,93.5,93.5,42.0,5.5,5.5,-33.75,86.75,1,Kompeten,60200125140,D,UNIFIED
1.0,92.375,92.375,64.875,1.0,1.0,1.0,19.192509751347153,7.696387139431072,7.696387139431072,21.964104238506973,83.0,100.0,83.0,100.0,42.0,90.0,1.25,1.25,-3.0,93.5,93.5,84.5,1.25,1.25,-3.0,87.40625,1,Kompeten,60200125141,D,UNIFIED
0.5,12.5,12.5,0.0,0.125,0.125,0.0,27.638539919628336,33.071891388307385,33.071891388307385,0.0,0.0,100.0,0.0,100.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,18.75,0,Belum Kompeten,60200125142,D,UNIFIED
0.875,80.5,80.5,43.3125,0.875,0.875,0.75,35.90380062480232,31.65043443619692,31.65043443619692,30.688900171723326,0.0,100.0,0.0,100.0,0.0,87.0,-19.0,-19.0,-43.625,50.0,50.0,21.75,-19.0,-19.0,-43.625,72.953125,1,Kompeten,60200125143,D,UNIFIED
1.0,94.375,94.375,54.375,1.0,1.0,1.0,22.82173519306151,7.279036680770334,7.279036680770334,19.74485692528563,84.0,100.0,84.0,100.0,42.0,90.0,4.25,4.25,-23.75,93.0,93.0,42.0,4.25,4.25,-23.75,85.78125,1,Kompeten,60200125144,D,UNIFIED
1.0,90.5,90.5,57.5625,1.0,1.0,0.625,31.365280422343147,9.643650760992955,9.643650760992955,45.189488199690864,79.0,100.0,79.0,100.0,0.0,110.5,1.5,1.5,26.625,92.5,92.5,97.75,1.5,1.5,26.625,84.640625,0,Belum Kompeten,60200125005,E,UNIFIED
0.875,73.125,73.125,77.5625,0.75,0.75,1.0,36.95830397405823,42.49540416327394,42.49540416327394,21.746317935457487,0.0,100.0,0.0,100.0,50.0,100.0,46.25,46.25,30.125,92.5,92.5,89.0,46.25,46.25,30.125,77.828125,1,Kompeten,60200125014,E,UNIFIED
1.0,91.75,91.75,57.25,1.0,1.0,0.625,31.24899998399949,8.46684711093805,8.46684711093805,44.638828389643024,80.0,100.0,80.0,100.0,0.0,104.5,1.0,1.0,26.5,93.5,93.5,96.5,1.0,1.0,26.5,85.1875,1,Kompeten,60200125015,E,UNIFIED
0.875,82.5,82.5,82.75,0.875,0.875,1.0,26.59247491720585,32.30711995830021,32.30711995830021,5.825590098865522,0.0,100.0,0.0,100.0,75.0,93.0,-15.0,-15.0,-7.5,50.0,50.0,81.5,-15.0,-15.0,-7.5,83.8125,1,Kompeten,60200125028,E,UNIFIED
1.0,91.75,91.75,68.25,1.0,1.0,0.75,26.40496586292477,8.46684711093805,8.46684711093805,39.75078615574791,80.0,100.0,80.0,100.0,0.0,104.5,1.0,1.0,4.0,93.5,93.5,96.5,1.0,1.0,4.0,87.9375,1,Kompeten,60200125029,E,UNIFIED
0.625,22.5,22.5,25.8125,0.25,0.25,0.625,36.506557392321845,39.29058411375428,39.29058411375428,30.056132381761962,0.0,100.0,0.0,100.0,0.0,90.0,45.0,45.0,-13.375,0.0,0.0,13.25,45.0,45.0,-13.375,33.328125,0,Belum Kompeten,60200125037,E,UNIFIED
1.0,83.25,83.25,89.125,0.875,0.875,1.0,28.018935809357377,32.3100216651119,32.3100216651119,15.629999200255897,0.0,100.0,0.0,100.0,50.0,105.5,26.5,26.5,13.25,93.0,93.0,98.5,26.5,26.5,13.25,88.90625,1,Kompeten,60200125042,E,UNIFIED
0.5,12.5,12.5,14.375,0.125,0.125,0.5,29.56639773459053,33.071891388307385,33.071891388307385,20.800766211849023,0.0,100.0,0.0,100.0,0.0,50.0,25.0,25.0,3.75,0.0,0.0,7.5,25.0,25.0,3.75,22.34375,0,Belum Kompeten,60200125044,E,UNIFIED
1.0,92.125,92.125,42.625,1.0,1.0,0.5,34.57577728699675,8.084514518510064,8.084514518510064,42.68763726185838,80.0,100.0,80.0,100.0,0.0,89.0,-0.75,-0.75,85.25,93.5,93.5,82.0,-0.75,-0.75,85.25,81.71875,1,Kompeten,60200125045,E,UNIFIED
0.875,80.625,80.625,80.875,0.875,0.875,1.0,28.005176852781265,31.665981352233505,31.665981352233505,18.637579644363697,0.0,100.0,0.0,100.0,50.0,104.0,-21.25,-21.25,-18.25,50.0,50.0,93.5,-21.25,-21.25,-18.25,82.40625,1,Kompeten,60200125069,E,UNIFIED
0.875,80.75,80.75,51.0625,0.875,0.875,0.625,37.788192370618745,31.712576369636068,31.712576369636068,41.047561970840604,0.0,100.0,0.0,100.0,0.0,90.5,-18.0,-18.0,14.125,43.5,43.5,72.25,-18.0,-18.0,14.125,75.015625,1,Kompeten,60200125070,E,UNIFIED
1.0,91.75,91.75,93.875,1.0,1.0,1.0,7.648415776413367,8.46684711093805,8.46684711093805,5.395310463726809,80.0,100.0,80.0,100.0,86.0,104.5,1.0,1.0,4.25,93.5,93.5,95.25,1.0,1.0,4.25,94.34375,1,Kompeten,60200125091,E,UNIFIED
0.75,62.375,62.375,62.75,0.75,0.75,0.875,34.226877839888736,36.59896685700294,36.59896685700294,28.90285453030548,0.0,100.0,0.0,100.0,0.0,90.0,-34.75,-34.75,-44.25,0.0,0.0,56.25,-34.75,-34.75,-44.25,65.625,0,Belum Kompeten,60200125095,E,UNIFIED
1.0,92.75,92.75,93.8125,1.0,1.0,1.0,9.574248411175098,9.832980219648569,9.832980219648569,8.99283569014802,75.0,100.0,75.0,100.0,80.0,112.0,8.0,8.0,10.125,93.5,93.5,104.25,8.0,8.0,10.125,94.828125,1,Kompeten,60200125098,E,UNIFIED
0.875,78.75,78.75,78.375,0.875,0.875,1.0,28.12999955563455,31.79524335494226,31.79524335494226,18.75958088551021,0.0,100.0,0.0,100.0,50.0,102.5,-7.5,-7.5,-18.25,50.0,50.0,88.5,-7.5,-7.5,-18.25,80.84375,1,Kompeten,60200125111,E,UNIFIED
1.0,91.875,91.875,94.6875,1.0,1.0,1.0,9.839135823333267,11.162856937182346,11.162856937182346,5.994463591515091,70.0,100.0,70.0,100.0,85.0,104.0,8.75,8.75,6.875,92.5,92.5,100.0,8.75,8.75,6.875,94.609375,1,Kompeten,60200125112,E,UNIFIED
1.0,91.875,91.875,94.6875,1.0,1.0,1.0,9.839135823333267,11.162856937182346,11.162856937182346,5.994463591515091,70.0,100.0,70.0,100.0,85.0,104.0,8.75,8.75,6.875,92.5,92.5,100.0,8.75,8.75,6.875,94.609375,1,Kompeten,60200125145,E,UNIFIED
0.75,40.875,40.875,36.875,0.5,0.5,0.625,38.914413746351386,41.71761468492656,41.71761468492656,32.42852717901324,0.0,100.0,0.0,100.0,0.0,83.5,1.75,1.75,-4.75,0.0,0.0,44.0,1.75,1.75,-4.75,48.40625,1,Kompeten,60200125146,E,UNIFIED
1.0,91.375,91.375,36.0625,1.0,1.0,0.375,38.20021610431892,8.845019785167244,8.845019785167244,46.70816142549394,80.0,100.0,80.0,100.0,0.0,104.0,10.25,10.25,27.625,93.0,93.0,99.75,10.25,10.25,27.625,79.703125,1,Kompeten,60200125148,E,UNIFIED
1.0,89.5,89.5,89.5,1.0,1.0,1.0,8.42367694853817,8.306623862918075,8.306623862918075,8.65303414993839,80.0,100.0,80.0,100.0,80.0,109.5,-5.5,-5.5,6.25,91.0,91.0,98.0,-5.5,-5.5,6.25,92.125,1,Kompeten,60200125149,E,UNIFIED
0.875,77.75,77.75,77.8125,0.875,0.875,1.0,27.4396987223297,30.865636231900357,30.865636231900357,18.799829620238583,0.0,100.0,0.0,100.0,43.0,100.0,-12.5,-12.5,-17.125,43.0,43.0,70.5,-12.5,-12.5,-17.125,80.203125,1,Kompeten,60200125150,E,UNIFIED
