Attendance_PreFinal_Rate,TP_Mean,Respons_Mean,Laporan_Mean,TP_Completion_Rate,Respons_Completion_Rate,Laporan_Completion_Rate,Performance_Volatility,TP_Std,Respons_Std,Laporan_Std,TP_Min,TP_Max,Respons_Min,Respons_Max,Laporan_Min,Laporan_Max,TP_Trend,Respons_Trend,Laporan_Trend,TP_Last2_Mean,Respons_Last2_Mean,Laporan_Last2_Mean,TP_LateEarly_Gap,Respons_LateEarly_Gap,Laporan_LateEarly_Gap,Activity_Score,Competency_Label,Competency_Name,NIM,Class,Scoring_Scheme
0.5,42.75,42.75,10.25,0.5,0.5,0.25,39.47458746529918,42.75146196330601,42.75146196330601,17.75352077758099,0.0,86.0,0.0,86.0,0.0,41.0,-85.5,-85.5,20.5,0.0,0.0,20.5,-85.5,-85.5,20.5,36.4375,0,Belum Kompeten,60200125130,C,UNIFIED
0.5,80.75,80.75,82.5,1.0,1.0,1.0,5.217491947499509,5.84700778176325,5.84700778176325,3.3541019662496847,75.0,88.0,75.0,88.0,78.0,87.0,1.5,1.5,6.0,81.5,81.5,85.5,1.5,1.5,6.0,73.5,0,Belum Kompeten,60200125131,C,UNIFIED
0.5,85.0,63.25,79.75,1.0,0.75,1.0,23.50088650810149,2.0,36.55389856089224,7.685213074469699,83.0,87.0,0.0,87.0,66.5,85.0,0.0,-43.5,8.5,85.0,41.5,84.0,0.0,-43.5,8.5,69.5,1,Kompeten,60200125132,C,UNIFIED
0.75,80.5,80.5,83.125,1.0,1.0,1.0,3.8412508813319306,4.272001872658765,4.272001872658765,1.7809758560968758,75.0,87.0,75.0,87.0,80.5,85.0,1.0,1.0,3.25,81.0,81.0,84.75,1.0,1.0,3.25,79.78125,1,Kompeten,60200125133,C,UNIFIED
0.25,73.125,21.625,76.75,1.0,0.25,1.0,34.73850729218066,14.909623570030197,37.45559871367697,9.67923034130297,50.0,86.5,0.0,86.5,60.0,83.0,-10.25,-43.25,-10.5,68.0,0.0,71.5,-10.25,-43.25,-10.5,49.125,1,Kompeten,60200125134,C,UNIFIED
0.5,62.5,42.5,45.75,1.0,0.5,0.75,33.77406549410361,22.5,42.5,29.65109610115619,40.0,85.0,0.0,85.0,0.0,83.0,-45.0,-85.0,-41.5,40.0,0.0,25.0,-45.0,-85.0,-41.5,50.1875,0,Belum Kompeten,60200125135,C,UNIFIED
0.25,20.0,20.0,0.0,0.25,0.25,0.0,29.814239699997195,34.64101615137755,34.64101615137755,0.0,0.0,80.0,0.0,80.0,0.0,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,-40.0,-40.0,0.0,16.25,0,Belum Kompeten,60200125136,C,UNIFIED
1.0,84.5,84.25,79.125,1.0,1.0,1.0,5.164482065028399,3.640054944640259,3.766629793329841,5.845671475544961,80.0,90.0,80.0,90.0,69.0,82.5,-6.0,-6.5,-6.75,81.5,81.0,75.75,-6.0,-6.5,-6.75,86.96875,0,Belum Kompeten,60200125137,C,UNIFIED
1.0,85.75,85.75,83.75,1.0,1.0,1.0,1.9021187017522212,1.6393596310755,1.6393596310755,1.6770509831248424,83.0,87.0,83.0,87.0,81.5,86.0,2.5,2.5,3.0,87.0,87.0,85.25,2.5,2.5,3.0,88.8125,1,Kompeten,60200125156,C,UNIFIED
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0,Belum Kompeten,60200123102,D,UNIFIED
1.0,90.5,90.5,65.0,1.0,1.0,0.75,26.025628394590846,9.526279441628825,9.526279441628825,37.64306044943742,80.0,100.0,80.0,100.0,0.0,90.0,1.0,1.0,-42.0,91.0,91.0,44.0,1.0,1.0,-42.0,86.5,1,Kompeten,60200125004,D,UNIFIED
0.75,20.0,20.0,0.0,0.25,0.25,0.0,29.814239699997195,34.64101615137755,34.64101615137755,0.0,0.0,80.0,0.0,80.0,0.0,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,-40.0,-40.0,0.0,28.75,0,Belum Kompeten,60200125012,D,UNIFIED
1.0,70.0,70.0,54.625,0.75,0.75,1.0,36.19629642656829,41.23105625617661,41.23105625617661,19.31118523032701,0.0,100.0,0.0,100.0,42.0,88.0,-40.0,-40.0,-24.25,50.0,50.0,42.5,-40.0,-40.0,-24.25,73.65625,1,Kompeten,60200125013,D,UNIFIED
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0,Belum Kompeten,60200125025,D,UNIFIED
1.0,92.0,92.0,74.125,1.0,1.0,1.0,15.22122741072115,8.031189202104505,8.031189202104505,18.78954163890115,83.0,100.0,83.0,100.0,42.0,88.0,-1.0,-1.0,-19.75,91.5,91.5,64.25,-1.0,-1.0,-19.75,89.53125,1,Kompeten,60200125026,D,UNIFIED
1.0,71.25,71.25,75.625,0.75,0.75,1.0,35.94003010417338,41.589511899035315,41.589511899035315,20.072913963846904,0.0,100.0,0.0,100.0,41.0,90.0,-42.5,-42.5,-23.75,50.0,50.0,63.75,-42.5,-42.5,-23.75,79.53125,1,Kompeten,60200125027,D,UNIFIED
1.0,90.5,90.5,65.75,1.0,1.0,0.75,26.034832436564674,9.526279441628825,9.526279441628825,37.9942429849576,80.0,100.0,80.0,100.0,0.0,90.0,1.0,1.0,-46.0,91.0,91.0,42.75,1.0,1.0,-46.0,86.6875,1,Kompeten,60200125030,D,UNIFIED
1.0,92.75,92.75,63.25,1.0,1.0,1.0,18.89536245278778,7.258615570478987,7.258615570478987,19.635745465858943,85.0,100.0,85.0,100.0,42.0,85.5,-0.5,-0.5,-4.5,92.5,92.5,61.0,-0.5,-0.5,-4.5,87.1875,1,Kompeten,60200125041,D,UNIFIED
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0,Belum Kompeten,60200125043,D,UNIFIED
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0,Belum Kompeten,60200125052,D,UNIFIED
1.0,91.25,91.25,75.875,1.0,1.0,1.0,15.396326672294272,8.926785535678562,8.926785535678562,19.853762237923572,80.0,100.0,80.0,100.0,41.5,88.0,-2.5,-2.5,-22.75,90.0,90.0,64.5,-2.5,-2.5,-22.75,89.59375,1,Kompeten,60200125064,D,UNIFIED
0.75,0.0,0.0,11.375,0.0,0.0,0.25,12.575535663430891,0.0,0.0,19.70207793609598,0.0,0.0,0.0,0.0,0.0,45.5,0.0,0.0,-22.75,0.0,0.0,0.0,0.0,0.0,-22.75,21.59375,0,Belum Kompeten,60200125065,D,UNIFIED
1.0,90.75,90.75,75.75,1.0,1.0,1.0,15.805457918073744,9.256754290786809,9.256754290786809,20.689671336200583,81.0,100.0,81.0,100.0,40.0,90.0,0.5,0.5,-25.0,91.0,91.0,63.25,0.5,0.5,-25.0,89.3125,1,Kompeten,60200125066,D,UNIFIED
1.0,90.75,90.75,87.125,1.0,1.0,1.0,7.795453625172959,9.310612224768036,9.310612224768036,0.414578098794425,80.0,100.0,80.0,100.0,86.5,87.5,-1.5,-1.5,-0.25,90.0,90.0,87.0,-1.5,-1.5,-0.25,92.15625,1,Kompeten,60200125067,D,UNIFIED
1.0,90.0,90.0,54.125,1.0,1.0,1.0,22.264001524633635,10.0,10.0,20.713446719462215,80.0,100.0,80.0,100.0,42.0,90.0,0.0,0.0,-23.75,90.0,90.0,42.25,0.0,0.0,-23.75,83.53125,0,Belum Kompeten,60200125068,D,UNIFIED
1.0,70.0,70.0,63.75,0.75,0.75,1.0,36.01321131041897,41.23105625617661,41.23105625617661,21.559510662350387,0.0,100.0,0.0,100.0,40.0,85.5,-40.0,-40.0,-2.0,50.0,50.0,62.75,-40.0,-40.0,-2.0,75.9375,1,Kompeten,60200125071,D,UNIFIED
1.0,92.0,92.0,42.75,1.0,1.0,0.75,30.36845494185629,8.12403840463596,8.12403840463596,31.901214710415026,82.0,100.0,82.0,100.0,0.0,90.0,-2.0,-2.0,-4.5,91.0,91.0,40.5,-2.0,-2.0,-4.5,81.6875,1,Kompeten,60200125076,D,UNIFIED
1.0,91.75,91.75,74.875,1.0,1.0,1.0,15.297228779531714,8.317902379807062,8.317902379807062,19.333827220703096,82.0,100.0,82.0,100.0,42.0,90.0,-1.5,-1.5,-20.25,91.0,91.0,64.75,-1.5,-1.5,-20.25,89.59375,1,Kompeten,60200125082,D,UNIFIED
1.0,70.0,70.0,65.875,0.75,0.75,1.0,36.17441833211236,41.23105625617661,41.23105625617661,22.680870243445245,0.0,100.0,0.0,100.0,41.0,88.5,-40.0,-40.0,-2.25,50.0,50.0,64.75,-40.0,-40.0,-2.25,76.46875,1,Kompeten,60200125089,D,UNIFIED
1.0,91.75,91.75,75.375,1.0,1.0,1.0,15.462937319783572,8.317902379807062,8.317902379807062,20.00429641352077,82.0,100.0,82.0,100.0,41.0,90.0,-1.5,-1.5,-22.25,91.0,91.0,64.25,-1.5,-1.5,-22.25,89.71875,1,Kompeten,60200125090,D,UNIFIED
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0,Belum Kompeten,60200125092,D,UNIFIED
1.0,91.0,91.0,76.875,1.0,1.0,1.0,15.36020064611426,9.1104335791443,9.1104335791443,20.218725850062857,80.0,100.0,80.0,100.0,42.0,90.0,2.0,2.0,-21.75,92.0,92.0,66.0,2.0,2.0,-21.75,89.71875,1,Kompeten,60200125093,D,UNIFIED
0.75,25.0,25.0,11.375,0.25,0.25,0.25,37.69143267670018,43.30127018922193,43.30127018922193,19.70207793609598,0.0,100.0,0.0,100.0,0.0,45.5,-50.0,-50.0,-22.75,0.0,0.0,0.0,-50.0,-50.0,-22.75,34.09375,0,Belum Kompeten,60200125097,D,UNIFIED
1.0,91.25,91.25,76.875,1.0,1.0,1.0,15.08235494064357,8.926785535678562,8.926785535678562,19.62898048804369,80.0,100.0,80.0,100.0,43.0,90.0,-2.5,-2.5,-21.75,90.0,90.0,66.0,-2.5,-2.5,-21.75,89.84375,1,Kompeten,60200125108,D,UNIFIED
1.0,70.0,70.0,76.75,0.75,0.75,1.0,35.63793624776833,41.23105625617661,41.23105625617661,19.488778822696922,0.0,100.0,0.0,100.0,43.0,88.5,40.0,40.0,-23.0,90.0,90.0,65.25,40.0,40.0,-23.0,79.1875,0,Belum Kompeten,60200125109,D,UNIFIED
1.0,91.75,91.75,74.75,1.0,1.0,1.0,15.417567541246216,8.317902379807062,8.317902379807062,19.546419109391877,82.0,100.0,82.0,100.0,41.5,90.0,-1.5,-1.5,-20.5,91.0,91.0,64.5,-1.5,-1.5,-20.5,89.5625,1,Kompeten,60200125110,D,UNIFIED
1.0,88.75,88.75,0.0,1.0,1.0,0.0,42.17588831969702,6.53356717268599,6.53356717268599,0.0,84.0,100.0,84.0,100.0,0.0,0.0,-6.5,-6.5,0.0,85.5,85.5,0.0,-6.5,-6.5,0.0,69.375,1,Kompeten,60200125138,D,UNIFIED
1.0,90.75,90.75,63.25,1.0,1.0,1.0,19.691192334532605,9.310612224768036,9.310612224768036,22.038318901404434,80.0,100.0,80.0,100.0,41.0,90.0,-1.5,-1.5,-43.5,90.0,90.0,41.5,-1.5,-1.5,-43.5,86.1875,1,Kompeten,60200125139,D,UNIFIED
1.0,91.25,91.25,75.875,1.0,1.0,1.0,15.280877210858458,8.926785535678562,8.926785535678562,19.584352810343262,80.0,100.0,80.0,100.0,42.0,88.0,-2.5,-2.5,-21.75,90.0,90.0,65.0,-2.5,-2.5,-21.75,89.59375,1,Kompeten,60200125140,D,UNIFIED
1.0,91.75,91.75,66.375,1.0,1.0,1.0,18.969776766097056,8.257572282456872,8.257572282456872,22.669845059020584,83.0,100.0,83.0,100.0,42.0,90.0,0.5,0.5,-2.75,92.0,92.0,65.0,0.5,0.5,-2.75,87.46875,1,Kompeten,60200125141,D,UNIFIED
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0,Belum Kompeten,60200125142,D,UNIFIED
1.0,90.0,90.0,65.125,1.0,1.0,1.0,18.992825765418782,10.0,10.0,21.67191442858706,80.0,100.0,80.0,100.0,41.5,87.0,0.0,0.0,-1.75,90.0,90.0,64.25,0.0,0.0,-1.75,86.28125,1,Kompeten,60200125143,D,UNIFIED
1.0,92.25,92.25,66.25,1.0,1.0,1.0,18.87109047075859,7.75806032459145,7.75806032459145,22.300504478598686,84.0,100.0,84.0,100.0,42.5,90.0,-0.5,-0.5,-3.0,92.0,92.0,64.75,-0.5,-0.5,-3.0,87.6875,1,Kompeten,60200125144,D,UNIFIED
1.0,89.75,89.75,44.25,1.0,1.0,0.5,34.39345464215862,10.256095748383007,10.256095748383007,44.25141240683737,79.0,100.0,79.0,100.0,0.0,89.0,0.5,0.5,0.5,90.0,90.0,44.5,0.5,0.5,0.5,80.9375,0,Belum Kompeten,60200125005,E,UNIFIED
0.75,50.0,50.0,62.5,0.5,0.5,1.0,43.100335136619165,50.0,50.0,21.650635094610966,0.0,100.0,0.0,100.0,50.0,100.0,0.0,0.0,25.0,50.0,50.0,75.0,0.0,0.0,25.0,59.375,1,Kompeten,60200125014,E,UNIFIED
1.0,91.25,91.25,44.0,1.0,1.0,0.5,34.562744875564114,8.926785535678562,8.926785535678562,44.0,80.0,100.0,80.0,100.0,0.0,88.0,-2.5,-2.5,0.0,90.0,90.0,44.0,-2.5,-2.5,0.0,81.625,1,Kompeten,60200125015,E,UNIFIED
1.0,90.0,90.0,86.5,1.0,1.0,1.0,8.95203266799719,10.0,10.0,5.678908345800274,80.0,100.0,80.0,100.0,78.0,93.0,0.0,0.0,-2.0,90.0,90.0,85.5,0.0,0.0,-2.0,91.625,1,Kompeten,60200125028,E,UNIFIED
1.0,91.25,91.25,66.25,1.0,1.0,0.75,26.071882470499816,8.926785535678562,8.926785535678562,38.25163395202877,80.0,100.0,80.0,100.0,0.0,89.0,-2.5,-2.5,43.5,90.0,90.0,88.0,-2.5,-2.5,43.5,87.1875,1,Kompeten,60200125029,E,UNIFIED
0.75,0.0,0.0,32.5,0.0,0.0,0.5,26.28635049264584,0.0,0.0,36.99662146737185,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,26.875,0,Belum Kompeten,60200125037,E,UNIFIED
1.0,70.0,70.0,82.5,0.75,0.75,1.0,35.930101895516835,41.23105625617661,41.23105625617661,19.20286436967152,0.0,100.0,0.0,100.0,50.0,100.0,40.0,40.0,25.0,90.0,90.0,95.0,40.0,40.0,25.0,80.625,1,Kompeten,60200125042,E,UNIFIED
0.75,0.0,0.0,12.5,0.0,0.0,0.25,13.819269959814168,0.0,0.0,21.650635094610966,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,25.0,21.875,0,Belum Kompeten,60200125044,E,UNIFIED
1.0,92.5,92.5,0.0,1.0,1.0,0.0,44.03281604540969,7.5,7.5,0.0,85.0,100.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,92.5,92.5,0.0,0.0,0.0,0.0,71.25,1,Kompeten,60200125045,E,UNIFIED
1.0,91.25,91.25,90.0,1.0,1.0,1.0,7.312470322826769,8.926785535678562,8.926785535678562,0.0,80.0,100.0,80.0,100.0,90.0,90.0,-2.5,-2.5,0.0,90.0,90.0,90.0,-2.5,-2.5,0.0,93.125,1,Kompeten,60200125069,E,UNIFIED
1.0,89.75,89.75,44.0,1.0,1.0,0.5,34.35961777047779,10.256095748383007,10.256095748383007,44.0,79.0,100.0,79.0,100.0,0.0,88.0,-0.5,-0.5,0.0,89.5,89.5,44.0,-0.5,-0.5,0.0,80.875,1,Kompeten,60200125070,E,UNIFIED
1.0,91.25,91.25,91.75,1.0,1.0,1.0,7.305344314647705,8.926785535678562,8.926785535678562,0.75,80.0,100.0,80.0,100.0,91.0,92.5,2.5,2.5,-1.5,92.5,92.5,91.0,2.5,2.5,-1.5,93.5625,1,Kompeten,60200125091,E,UNIFIED
1.0,79.75,79.75,84.875,1.0,1.0,1.0,3.8376334576865934,0.4330127018922193,0.4330127018922193,5.128047874191504,79.0,80.0,79.0,80.0,79.5,90.0,-0.5,-0.5,0.25,79.5,79.5,85.0,-0.5,-0.5,0.25,86.09375,0,Belum Kompeten,60200125095,E,UNIFIED
1.0,88.75,88.75,88.75,1.0,1.0,1.0,10.180659769058847,11.388041973930374,11.388041973930374,7.180703308172536,75.0,100.0,75.0,100.0,80.0,100.0,-2.5,-2.5,10.0,87.5,87.5,93.75,-2.5,-2.5,10.0,91.5625,1,Kompeten,60200125098,E,UNIFIED
1.0,82.5,82.5,87.5,1.0,1.0,1.0,10.374916331657278,10.897247358851684,10.897247358851684,8.2915619758885,70.0,100.0,70.0,100.0,80.0,100.0,-5.0,-5.0,15.0,80.0,80.0,95.0,-5.0,-5.0,15.0,88.125,1,Kompeten,60200125111,E,UNIFIED
1.0,87.5,87.5,91.25,1.0,1.0,1.0,11.203608049790626,12.99038105676658,12.99038105676658,5.448623679425842,70.0,100.0,70.0,100.0,85.0,100.0,5.0,5.0,7.5,90.0,90.0,95.0,5.0,5.0,7.5,91.5625,1,Kompeten,60200125112,E,UNIFIED
1.0,87.5,87.5,91.25,1.0,1.0,1.0,11.203608049790626,12.99038105676658,12.99038105676658,5.448623679425842,70.0,100.0,70.0,100.0,85.0,100.0,5.0,5.0,7.5,90.0,90.0,95.0,5.0,5.0,7.5,91.5625,1,Kompeten,60200125145,E,UNIFIED
1.0,40.0,40.0,39.25,0.5,0.5,0.5,39.80551678683078,40.0,40.0,39.40891396625895,0.0,80.0,0.0,80.0,0.0,83.5,0.0,0.0,78.5,40.0,40.0,78.5,0.0,0.0,78.5,54.8125,1,Kompeten,60200125146,E,UNIFIED
1.0,86.25,86.25,22.25,1.0,1.0,0.25,38.07986855136043,8.1967981553775,8.1967981553775,38.53813046840752,80.0,100.0,80.0,100.0,0.0,89.0,-12.5,-12.5,-44.5,80.0,80.0,0.0,-12.5,-12.5,-44.5,73.6875,1,Kompeten,60200125148,E,UNIFIED
1.0,92.25,92.25,86.375,1.0,1.0,1.0,7.606078526780772,7.8222439235810075,7.8222439235810075,5.3077184363905365,83.0,100.0,83.0,100.0,80.0,93.0,1.5,1.5,-0.25,93.0,93.0,86.25,1.5,1.5,-0.25,92.71875,1,Kompeten,60200125149,E,UNIFIED
1.0,84.0,84.0,86.375,1.0,1.0,1.0,9.306042690400446,9.513148795220223,9.513148795220223,8.66295994449934,75.0,100.0,75.0,100.0,77.5,100.0,-13.0,-13.0,14.75,77.5,77.5,93.75,-13.0,-13.0,14.75,88.59375,1,Kompeten,60200125150,E,UNIFIED
